12:19:12.593 [AWT-EventQueue-0] INFO  c.b.actions.DisableBrowserStack - Setting disable browserstack run update
13:55:37.527 [ApplicationImpl pooled thread 604] INFO  com.browserstack.utils.Helpers - true
13:55:37.527 [ApplicationImpl pooled thread 604] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:10:14.048 [ApplicationImpl pooled thread 616] INFO  c.b.l.BrowserStackRunExtension - testng
14:10:14.048 [ApplicationImpl pooled thread 616] INFO  com.browserstack.utils.Helpers - true
14:10:14.048 [ApplicationImpl pooled thread 616] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:48:21.361 [ApplicationImpl pooled thread 637] INFO  c.b.l.BrowserStackRunExtension - testng
14:48:21.361 [ApplicationImpl pooled thread 637] INFO  com.browserstack.utils.Helpers - true
14:48:21.362 [ApplicationImpl pooled thread 637] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:50:25.183 [ApplicationImpl pooled thread 639] INFO  c.b.l.BrowserStackRunExtension - testng
14:50:25.184 [ApplicationImpl pooled thread 639] INFO  com.browserstack.utils.Helpers - true
14:50:25.184 [ApplicationImpl pooled thread 639] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:51:07.453 [ApplicationImpl pooled thread 642] INFO  c.b.l.BrowserStackRunExtension - testng
14:51:07.453 [ApplicationImpl pooled thread 642] INFO  com.browserstack.utils.Helpers - true
14:51:07.454 [ApplicationImpl pooled thread 642] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:52:51.086 [ApplicationImpl pooled thread 646] INFO  c.b.l.BrowserStackRunExtension - testng
14:52:51.087 [ApplicationImpl pooled thread 646] INFO  com.browserstack.utils.Helpers - true
14:52:51.087 [ApplicationImpl pooled thread 646] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:53:57.702 [ApplicationImpl pooled thread 649] INFO  c.b.l.BrowserStackRunExtension - testng
14:53:57.702 [ApplicationImpl pooled thread 649] INFO  com.browserstack.utils.Helpers - true
14:53:57.703 [ApplicationImpl pooled thread 649] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:56:22.337 [ApplicationImpl pooled thread 648] INFO  c.b.l.BrowserStackRunExtension - testng
14:56:22.337 [ApplicationImpl pooled thread 648] INFO  com.browserstack.utils.Helpers - true
14:56:22.338 [ApplicationImpl pooled thread 648] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
14:57:22.577 [ApplicationImpl pooled thread 649] INFO  c.b.l.BrowserStackRunExtension - testng
14:57:22.577 [ApplicationImpl pooled thread 649] INFO  com.browserstack.utils.Helpers - true
14:57:22.578 [ApplicationImpl pooled thread 649] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
15:02:17.043 [ApplicationImpl pooled thread 651] INFO  c.b.l.BrowserStackRunExtension - testng
15:02:17.044 [ApplicationImpl pooled thread 651] INFO  com.browserstack.utils.Helpers - true
15:02:17.044 [ApplicationImpl pooled thread 651] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
15:12:57.995 [ApplicationImpl pooled thread 652] INFO  c.b.l.BrowserStackRunExtension - testng
15:12:57.995 [ApplicationImpl pooled thread 652] INFO  com.browserstack.utils.Helpers - true
15:12:57.995 [ApplicationImpl pooled thread 652] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
15:15:40.825 [ApplicationImpl pooled thread 653] INFO  c.b.l.BrowserStackRunExtension - testng
15:15:40.826 [ApplicationImpl pooled thread 653] INFO  com.browserstack.utils.Helpers - true
15:15:40.827 [ApplicationImpl pooled thread 653] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
15:22:05.094 [ApplicationImpl pooled thread 667] INFO  c.b.l.BrowserStackRunExtension - testng
15:22:05.095 [ApplicationImpl pooled thread 667] INFO  com.browserstack.utils.Helpers - true
15:22:05.096 [ApplicationImpl pooled thread 667] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:35:30.226 [ApplicationImpl pooled thread 706] INFO  c.b.l.BrowserStackRunExtension - testng
16:35:30.227 [ApplicationImpl pooled thread 706] INFO  com.browserstack.utils.Helpers - true
16:35:30.227 [ApplicationImpl pooled thread 706] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:37:59.035 [ApplicationImpl pooled thread 735] INFO  c.b.l.BrowserStackRunExtension - testng
16:37:59.036 [ApplicationImpl pooled thread 735] INFO  com.browserstack.utils.Helpers - true
16:37:59.036 [ApplicationImpl pooled thread 735] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:39:27.966 [ApplicationImpl pooled thread 740] INFO  c.b.l.BrowserStackRunExtension - testng
16:39:27.966 [ApplicationImpl pooled thread 740] INFO  com.browserstack.utils.Helpers - true
16:39:27.966 [ApplicationImpl pooled thread 740] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:42:16.469 [ApplicationImpl pooled thread 736] INFO  c.b.l.BrowserStackRunExtension - testng
16:42:16.469 [ApplicationImpl pooled thread 736] INFO  com.browserstack.utils.Helpers - true
16:42:16.470 [ApplicationImpl pooled thread 736] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:45:31.618 [ApplicationImpl pooled thread 744] INFO  c.b.l.BrowserStackRunExtension - testng
16:45:31.618 [ApplicationImpl pooled thread 744] INFO  com.browserstack.utils.Helpers - true
16:45:31.619 [ApplicationImpl pooled thread 744] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:47:34.038 [ApplicationImpl pooled thread 744] INFO  c.b.l.BrowserStackRunExtension - testng
16:47:34.039 [ApplicationImpl pooled thread 744] INFO  com.browserstack.utils.Helpers - true
16:47:34.039 [ApplicationImpl pooled thread 744] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
16:48:25.221 [ApplicationImpl pooled thread 749] INFO  c.b.l.BrowserStackRunExtension - testng
16:48:25.221 [ApplicationImpl pooled thread 749] INFO  com.browserstack.utils.Helpers - true
16:48:25.222 [ApplicationImpl pooled thread 749] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:10:35.621 [ApplicationImpl pooled thread 765] INFO  c.b.l.BrowserStackRunExtension - testng
17:10:35.622 [ApplicationImpl pooled thread 765] INFO  com.browserstack.utils.Helpers - true
17:10:35.622 [ApplicationImpl pooled thread 765] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:13:30.153 [ApplicationImpl pooled thread 767] INFO  c.b.l.BrowserStackRunExtension - testng
17:13:30.154 [ApplicationImpl pooled thread 767] INFO  com.browserstack.utils.Helpers - true
17:13:30.154 [ApplicationImpl pooled thread 767] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:14:52.188 [ApplicationImpl pooled thread 780] INFO  c.b.l.BrowserStackRunExtension - testng
17:14:52.189 [ApplicationImpl pooled thread 780] INFO  com.browserstack.utils.Helpers - true
17:14:52.190 [ApplicationImpl pooled thread 780] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:15:43.314 [ApplicationImpl pooled thread 781] INFO  c.b.l.BrowserStackRunExtension - testng
17:15:43.314 [ApplicationImpl pooled thread 781] INFO  com.browserstack.utils.Helpers - true
17:15:43.314 [ApplicationImpl pooled thread 781] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:16:01.155 [ApplicationImpl pooled thread 767] INFO  c.b.l.BrowserStackRunExtension - testng
17:16:01.156 [ApplicationImpl pooled thread 767] INFO  com.browserstack.utils.Helpers - true
17:16:01.156 [ApplicationImpl pooled thread 767] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:17:27.394 [ApplicationImpl pooled thread 776] INFO  c.b.l.BrowserStackRunExtension - testng
17:17:27.395 [ApplicationImpl pooled thread 776] INFO  com.browserstack.utils.Helpers - true
17:17:27.396 [ApplicationImpl pooled thread 776] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:18:12.469 [ApplicationImpl pooled thread 780] INFO  c.b.l.BrowserStackRunExtension - testng
17:18:12.469 [ApplicationImpl pooled thread 780] INFO  com.browserstack.utils.Helpers - true
17:18:12.469 [ApplicationImpl pooled thread 780] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:22:37.802 [ApplicationImpl pooled thread 788] INFO  c.b.l.BrowserStackRunExtension - testng
17:22:37.802 [ApplicationImpl pooled thread 788] INFO  com.browserstack.utils.Helpers - true
17:22:37.803 [ApplicationImpl pooled thread 788] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:29:33.815 [ApplicationImpl pooled thread 795] INFO  c.b.l.BrowserStackRunExtension - testng
17:29:33.816 [ApplicationImpl pooled thread 795] INFO  com.browserstack.utils.Helpers - true
17:29:33.816 [ApplicationImpl pooled thread 795] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:35:39.509 [ApplicationImpl pooled thread 797] INFO  c.b.l.BrowserStackRunExtension - testng
17:35:39.510 [ApplicationImpl pooled thread 797] INFO  com.browserstack.utils.Helpers - true
17:35:39.511 [ApplicationImpl pooled thread 797] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:36:21.920 [ApplicationImpl pooled thread 793] INFO  c.b.l.BrowserStackRunExtension - testng
17:36:21.920 [ApplicationImpl pooled thread 793] INFO  com.browserstack.utils.Helpers - true
17:36:21.920 [ApplicationImpl pooled thread 793] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:45:31.390 [ApplicationImpl pooled thread 806] INFO  c.b.l.BrowserStackRunExtension - testng
17:45:31.392 [ApplicationImpl pooled thread 806] INFO  com.browserstack.utils.Helpers - true
17:45:31.392 [ApplicationImpl pooled thread 806] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:49:43.929 [ApplicationImpl pooled thread 813] INFO  c.b.l.BrowserStackRunExtension - testng
17:49:43.930 [ApplicationImpl pooled thread 813] INFO  com.browserstack.utils.Helpers - true
17:49:43.930 [ApplicationImpl pooled thread 813] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
17:52:22.731 [ApplicationImpl pooled thread 815] INFO  c.b.l.BrowserStackRunExtension - testng
17:52:22.731 [ApplicationImpl pooled thread 815] INFO  com.browserstack.utils.Helpers - true
17:52:22.732 [ApplicationImpl pooled thread 815] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
18:03:54.868 [ApplicationImpl pooled thread 822] INFO  c.b.l.BrowserStackRunExtension - testng
18:03:54.869 [ApplicationImpl pooled thread 822] INFO  com.browserstack.utils.Helpers - true
18:03:54.869 [ApplicationImpl pooled thread 822] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
19:40:52.935 [ApplicationImpl pooled thread 865] INFO  c.b.l.BrowserStackRunExtension - testng
19:40:52.936 [ApplicationImpl pooled thread 865] INFO  com.browserstack.utils.Helpers - true
19:40:52.936 [ApplicationImpl pooled thread 865] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
19:46:12.902 [ApplicationImpl pooled thread 866] INFO  c.b.l.BrowserStackRunExtension - testng
19:46:12.902 [ApplicationImpl pooled thread 866] INFO  com.browserstack.utils.Helpers - true
19:46:12.903 [ApplicationImpl pooled thread 866] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
20:10:06.300 [ApplicationImpl pooled thread 885] INFO  c.b.l.BrowserStackRunExtension - testng
20:10:06.301 [ApplicationImpl pooled thread 885] INFO  com.browserstack.utils.Helpers - true
20:10:06.301 [ApplicationImpl pooled thread 885] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
20:12:44.455 [ApplicationImpl pooled thread 887] INFO  c.b.l.BrowserStackRunExtension - testng
20:12:44.456 [ApplicationImpl pooled thread 887] INFO  com.browserstack.utils.Helpers - true
20:12:44.456 [ApplicationImpl pooled thread 887] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
21:02:10.175 [ApplicationImpl pooled thread 899] INFO  c.b.l.BrowserStackRunExtension - testng
21:02:10.176 [ApplicationImpl pooled thread 899] INFO  com.browserstack.utils.Helpers - true
21:02:10.177 [ApplicationImpl pooled thread 899] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
21:04:02.572 [ApplicationImpl pooled thread 907] INFO  c.b.l.BrowserStackRunExtension - testng
21:04:02.572 [ApplicationImpl pooled thread 907] INFO  com.browserstack.utils.Helpers - true
21:04:02.573 [ApplicationImpl pooled thread 907] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
21:10:50.083 [ApplicationImpl pooled thread 893] INFO  c.b.l.BrowserStackRunExtension - testng
21:10:50.086 [ApplicationImpl pooled thread 893] INFO  com.browserstack.utils.Helpers - true
21:10:50.088 [ApplicationImpl pooled thread 893] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
22:17:33.657 [ApplicationImpl pooled thread 911] INFO  c.b.l.BrowserStackRunExtension - testng
22:17:33.658 [ApplicationImpl pooled thread 911] INFO  com.browserstack.utils.Helpers - true
22:17:33.658 [ApplicationImpl pooled thread 911] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
23:20:09.075 [ApplicationImpl pooled thread 957] INFO  c.b.l.BrowserStackRunExtension - testng
23:20:09.076 [ApplicationImpl pooled thread 957] INFO  com.browserstack.utils.Helpers - true
23:20:09.076 [ApplicationImpl pooled thread 957] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
10:28:22.536 [ApplicationImpl pooled thread 1025] INFO  c.b.l.BrowserStackRunExtension - testng
10:28:22.537 [ApplicationImpl pooled thread 1025] INFO  com.browserstack.utils.Helpers - true
10:28:22.537 [ApplicationImpl pooled thread 1025] INFO  c.b.l.BrowserStackRunExtension - Agent path: null
